node1	node2	cor_value
Methanobrevibacter_A smithii_A	Bacteroides cellulosilyticus	0.361956761
Methanobrevibacter_A smithii_A	Bacteroides salyersiae	0.322603393
Methanobrevibacter_A smithii_A	Bacteroides sp. A1C1	0.384218228
Methanobrevibacter_A smithii_A	Bacteroides sp. CACC 737	0.335030903
Methanobrevibacter_A smithii_A	Bacteroides sp. HF-162	0.386550437
Methanobrevibacter_A smithii_A	Bacteroides xylanisolvens	0.366493312
Methanobrevibacter_A smithii_A	Bacteroides zhangwenhongii	0.368817045
Methanobrevibacter_A smithii_A	Phocaeicola coprophilus	0.408821868
Methanobrevibacter_A smithii_A	Alistipes shahii	0.404941273
Methanobrevibacter_A smithii_A	Algibacter sp. L1A34	-0.421208175
Methanobrevibacter_A smithii_A	Capnocytophaga sputigena	-0.418346666
Methanobrevibacter_A smithii_A	Gemella morbillorum	0.318823622
Methanobrevibacter_A smithii_A	Streptococcus agalactiae	0.364678155
Methanobrevibacter_A smithii_A	Streptococcus sp. oral taxon 064	-0.431748288
Methanobrevibacter_A smithii_A	Clostridium sp. M62/1	0.727999939
Methanobrevibacter_A smithii_A	Eubacterium sp. MSJ-33	0.589339206
Methanobrevibacter_A smithii_A	Eubacterium sp. NSJ-61	0.450306431
Methanobrevibacter_A smithii_A	Anaerostipes caccae	0.307234382
Methanobrevibacter_A smithii_A	Blautia hansenii	0.670886039
Methanobrevibacter_A smithii_A	Blautia massiliensis	0.760552096
Methanobrevibacter_A smithii_A	Blautia producta	0.613326252
Methanobrevibacter_A smithii_A	Coprococcus sp. ART55/1	0.558657914
Methanobrevibacter_A smithii_A	Dorea longicatena	0.80087571
Methanobrevibacter_A smithii_A	Enterocloster clostridioformis	0.427061916
Methanobrevibacter_A smithii_A	Lachnoanaerobaculum umeaense	0.370810564
Methanobrevibacter_A smithii_A	[Clostridium] hylemonae	0.563189144
Methanobrevibacter_A smithii_A	[Clostridium] scindens	0.55492869
Methanobrevibacter_A smithii_A	Lachnoclostridium phytofermentans	0.325500737
Methanobrevibacter_A smithii_A	Lachnoclostridium sp. YL32	0.350462382
Methanobrevibacter_A smithii_A	Lacrimispora saccharolytica	0.585448391
Methanobrevibacter_A smithii_A	Roseburia sp. NSJ-69	0.791582042
Methanobrevibacter_A smithii_A	Sellimonas intestinalis	0.36720606
Methanobrevibacter_A smithii_A	Anaerotruncus colihominis	0.354539706
Methanobrevibacter_A smithii_A	Dysosmobacter welbionis	0.4635637
Methanobrevibacter_A smithii_A	Flavonifractor plautii	0.45554928
Methanobrevibacter_A smithii_A	Oscillibacter sp. NSJ-62	0.504481067
Methanobrevibacter_A smithii_A	Pusillibacter faecalis	0.430966301
Methanobrevibacter_A smithii_A	Ruminococcus bicirculans	0.527105891
Methanobrevibacter_A smithii_A	Ruthenibacterium lactatiformans	0.323857808
Methanobrevibacter_A smithii_A	Vescimonas coprocola	0.372730878
Methanobrevibacter_A smithii_A	Vescimonas fastidiosa	0.456594691
Methanobrevibacter_A smithii_A	Clostridioides difficile	0.532102047
Methanobrevibacter_A smithii_A	Flintibacter sp. KGMB00164	0.396024079
Methanobrevibacter_A smithii_A	Intestinimonas butyriciproducens	0.526218627
Methanobrevibacter_A smithii_A	Faecalitalea cylindroides	0.598908005
Methanobrevibacter_A smithii_A	Longicatena caecimuris	0.513124178
Methanobrevibacter_A smithii_A	Veillonella parvula	0.338535307
Methanobrevibacter_A smithii_A	Parvimonas micra	0.332731208
Methanobrevibacter_A smithii_A	Halarcobacter bivalviorum	-0.472331167
Methanobrevibacter_A smithii_A	Campylobacter gracilis	-0.378963913
Methanobrevibacter_A smithii_A	Enterobacter sichuanensis	-0.408464182
Methanobrevibacter_A smithii_A	Acinetobacter baylyi	-0.397216842
Methanobrevibacter_A smithii_A	Acinetobacter defluvii	-0.352212137
Methanobrevibacter_A smithii_A	Acinetobacter gyllenbergii	-0.363556642
Methanobrevibacter_A smithii_A	Acinetobacter haemolyticus	-0.383881612
Methanobrevibacter_A smithii_A	Acinetobacter junii	-0.377649827
Methanobrevibacter_A smithii_A	Acinetobacter lanii	-0.373250801
Methanobrevibacter_A smithii_A	Acinetobacter larvae	-0.391396754
Methanobrevibacter_A smithii_A	Acinetobacter nosocomialis	-0.385002067
Methanobrevibacter_A smithii_A	Acinetobacter piscicola	-0.395323592
Methanobrevibacter_A smithii_A	Acinetobacter pittii	-0.386859459
Methanobrevibacter_A smithii_A	Acinetobacter radioresistens	-0.390344343
Methanobrevibacter_A smithii_A	Acinetobacter seifertii	-0.38705506
Methanobrevibacter_A smithii_A	Acinetobacter shaoyimingii	-0.411508664
Methanobrevibacter_A smithii_A	Acinetobacter soli	-0.358453126
Methanobrevibacter_A smithii_A	Acinetobacter sp. 10FS3-1	-0.360898545
Methanobrevibacter_A smithii_A	Acinetobacter sp. ACNIH2	-0.421746646
Methanobrevibacter_A smithii_A	Acinetobacter sp. C16S1	-0.413503522
Methanobrevibacter_A smithii_A	Acinetobacter sp. CS-2	-0.338440954
Methanobrevibacter_A smithii_A	Acinetobacter sp. Marseille-Q1620	-0.341182082
Methanobrevibacter_A smithii_A	Acinetobacter sp. SCLZS86	-0.391706019
Methanobrevibacter_A smithii_A	Acinetobacter sp. SH20PTE14	-0.410102538
Methanobrevibacter_A smithii_A	Acinetobacter sp. TTH0-4	-0.412479946
Methanobrevibacter_A smithii_A	Acinetobacter tandoii	-0.306509944
Methanobrevibacter_A smithii_A	Acinetobacter towneri	-0.334788751
Methanobrevibacter_A smithii_A	Acinetobacter ursingii	-0.391246043
Methanobrevibacter_A smithii_A	Acinetobacter venetianus	-0.420951993
Methanobrevibacter_A smithii_A	Acinetobacter wanghuae	-0.368878445
Methanobrevibacter_A smithii_A	Acinetobacter wuhouensis	-0.367844506
Methanobrevibacter_A smithii_A	Candidatus Carsonella ruddii	-0.4015062
Methanobrevibacter_A smithii_A	Pseudomonas thivervalensis	-0.374827991
Methanobrevibacter_A smithii_A	Xanthomonas campestris	-0.383416064
Methanobrevibacter_A smithii_A	Hydrogenophilus thermoluteolus	-0.415494283
Methanobrevibacter_A smithii_A	Treponema socranskii	-0.319475371
Methanobrevibacter_A smithii_A	Treponema sp. Marseille-Q4132	-0.301575161
Methanobrevibacter_A smithii_A	Cercospora beticola	-0.357027872
Methanobrevibacter_A smithii_A	Aspergillus fumigatus	-0.443707788
Methanobrevibacter_A smithii_A	Aspergillus oryzae	-0.405705456
Methanobrevibacter_A smithii_A	Aspergillus puulaauensis	-0.373091532
Methanobrevibacter_A smithii_A	Candida dubliniensis	-0.40411355
Methanobrevibacter_A smithii_A	Yarrowia lipolytica	-0.408437506
Methanobrevibacter_A smithii_A	Kluyveromyces marxianus	-0.334123329
Methanobrevibacter_A smithii_A	Fusarium poae	-0.420593471
Methanobrevibacter_A smithii_A	Thermothelomyces thermophilus	-0.342878264
Methanobrevibacter_A smithii_A	Human betaherpesvirus 5	-0.40445264
Methanobrevibacter_A smithii_A	Human gammaherpesvirus 4	-0.328742681
Methanobrevibacter_A smithii_A	Human betaherpesvirus 7	-0.317764774
Methanobrevibacter_A smithii_A	Human immunodeficiency virus 1	-0.40020426
Methanobrevibacter smithii	Eggerthella lenta	-0.420375566
Methanobrevibacter smithii	Bacteroides ovatus	-0.401821702
Methanobrevibacter smithii	Parabacteroides goldsteinii	0.352781709
Methanobrevibacter smithii	Limosilactobacillus mucosae	0.310400189
Methanobrevibacter smithii	Streptococcus anginosus	-0.31949099
Methanobrevibacter smithii	Streptococcus constellatus	-0.390262117
Methanobrevibacter smithii	Streptococcus sanguinis	-0.368477517
Methanobrevibacter smithii	Clostridium sp. C1	0.393170706
Methanobrevibacter smithii	Faecalibacterium duncaniae	0.389910582
Methanobrevibacter smithii	Fusobacterium nucleatum	-0.346329631
Methanobrevibacter smithii	Sphingomonas melonis	0.325865342
Methanobrevibacter smithii	Klebsiella michiganensis	0.306656882
Methanobrevibacter smithii	Cloacibacillus porcorum	0.370093876
Methanobrevibacter smithii	CrAss-like virus sp.	0.315237744
Methanobrevibacter sp. AbM4	Clostridium sp. M62/1	-0.370727775
Methanobrevibacter sp. AbM4	Enterocloster clostridioformis	-0.32036664
Methanobrevibacter sp. AbM4	Dysosmobacter welbionis	-0.331520693
Methanobrevibacter sp. AbM4	Oscillibacter sp. NSJ-62	-0.405221306
Methanobrevibacter sp. AbM4	Acinetobacter sp. TTH0-4	0.301226604
Methanobrevibacter sp. AbM4	Acinetobacter wuhouensis	0.322500195
Methanobrevibacter sp. AbM4	Human betaherpesvirus 5	0.309790055
Methanosphaera sp900322125	Bifidobacterium breve	-0.354147343
Methanosphaera sp900322125	Bifidobacterium catenulatum	-0.326984609
Methanosphaera sp900322125	Bifidobacterium pseudocatenulatum	-0.321331641
Methanosphaera sp900322125	Bacteroides sp. KGMB10229	-0.346867916
Methanosphaera sp900322125	Porphyromonas endodontalis	0.360767983
Methanosphaera sp900322125	Gemella morbillorum	0.457175274
Methanosphaera sp900322125	Granulicatella adiacens	0.365414958
Methanosphaera sp900322125	Enterococcus faecium	-0.408107281
Methanosphaera sp900322125	Lactobacillus iners	0.308854672
Methanosphaera sp900322125	Limosilactobacillus mucosae	-0.34451285
Methanosphaera sp900322125	Streptococcus agalactiae	0.501705352
Methanosphaera sp900322125	Streptococcus constellatus	0.454346706
Methanosphaera sp900322125	Streptococcus cristatus	0.345420806
Methanosphaera sp900322125	Streptococcus dysgalactiae	0.33338547
Methanosphaera sp900322125	Streptococcus equi	0.667019666
Methanosphaera sp900322125	Streptococcus gordonii	0.320915582
Methanosphaera sp900322125	Streptococcus intermedius	0.532514119
Methanosphaera sp900322125	Streptococcus milleri	0.4470675
Methanosphaera sp900322125	Streptococcus mutans	0.642365614
Methanosphaera sp900322125	Streptococcus oralis	0.320654414
Methanosphaera sp900322125	Streptococcus pneumoniae	0.338029976
Methanosphaera sp900322125	Streptococcus pyogenes	0.374441518
Methanosphaera sp900322125	Streptococcus sp. KS 6	0.418061055
Methanosphaera sp900322125	Streptococcus sp. NSJ-72	0.355965829
Methanosphaera sp900322125	Streptococcus thermophilus	0.423779037
Methanosphaera sp900322125	Clostridium botulinum	0.411546936
Methanosphaera sp900322125	Mogibacterium pumilum	0.44468125
Methanosphaera sp900322125	Filifactor alocis	0.397883635
Methanosphaera sp900322125	Romboutsia hominis	0.408296099
Methanosphaera sp900322125	Dialister pneumosintes	0.464527462
Methanosphaera sp900322125	Parvimonas micra	0.529067654
Methanosphaera sp900322125	Fusobacterium canifelinum	0.37498737
Methanosphaera sp900322125	Fusobacterium hwasookii	0.333928048
Methanosphaera sp900322125	Fusobacterium necrophorum	0.418491205
Methanosphaera sp900322125	Fusobacterium nucleatum	0.421567934
Methanosphaera sp900322125	Fusobacterium sp. oral taxon 203	0.395685939
Methanosphaera sp900322125	Fusobacterium varium	0.37806623
Methanosphaera sp900322125	Leptotrichia sp. oral taxon 212	0.454059427
Methanosphaera sp900322125	Leptotrichia wadei	0.377217364
Methanosphaera sp900322125	Sphingomonas melonis	-0.381804642
Methanosphaera sp900322125	Ralstonia sp. 56D2	-0.377861202
Methanosphaera stadtmanae	Eubacterium sp. MSJ-33	0.371425377
Methanosphaera stadtmanae	Mogibacterium pumilum	-0.303684363
Methanosphaera stadtmanae	Coprococcus sp. ART55/1	0.423299824
Methanosphaera stadtmanae	Ruminococcus bicirculans	0.437410513
Methanosphaera stadtmanae	Fusobacterium nucleatum	-0.359970631
Methanosphaera stadtmanae	Campylobacter showae	-0.329298987
Actinomyces sp. oral taxon 169	Bacteroides sp. A1C1	-0.342937782
Actinomyces sp. oral taxon 169	Odoribacter splanchnicus	-0.311391095
Actinomyces sp. oral taxon 169	Alistipes communis	-0.327624153
Actinomyces sp. oral taxon 169	Alistipes shahii	-0.362380953
Actinomyces sp. oral taxon 169	Clostridium sp. M62/1	-0.317512484
Actinomyces sp. oral taxon 169	Vescimonas fastidiosa	-0.377222757
Actinomyces sp. oral taxon 169	Acidovorax sp. 1608163	0.353224068
Actinomyces sp. oral taxon 169	Xanthomonas campestris	0.338647577
Actinomyces sp. oral taxon 169	Human gammaherpesvirus 4	0.340678321
Actinomyces sp. oral taxon 169	Human betaherpesvirus 7	0.322167756
Actinomyces sp. oral taxon 414	Bacteroides salyersiae	-0.429775835
Actinomyces sp. oral taxon 414	Bacteroides sp. CACC 737	-0.303046105
Actinomyces sp. oral taxon 414	Prevotella intermedia	-0.357423206
Actinomyces sp. oral taxon 414	Parvimonas micra	-0.317326822
Actinomyces sp. oral taxon 414	Enterobacter kobei	0.310567655
Actinomyces sp. oral taxon 414	Yarrowia lipolytica	0.3056357
Actinomyces sp. oral taxon 414	Human betaherpesvirus 5	0.338805945
Schaalia cardiffensis	Streptococcus sp. KS 6	0.331700993
Schaalia cardiffensis	Peptoniphilus harei	0.356010521
Schaalia cardiffensis	Human gammaherpesvirus 4	0.507146463
Schaalia turicensis	Collinsella stercoris	0.303938892
Schaalia turicensis	Porphyromonas asaccharolytica	0.311276137
Schaalia turicensis	Porphyromonas somerae	0.361217769
Schaalia turicensis	Granulicatella adiacens	-0.318295469
Schaalia turicensis	Mogibacterium pumilum	0.356059749
Schaalia turicensis	Phascolarctobacterium faecium	-0.342766701
Schaalia turicensis	Anaerococcus obesiensis	0.53419054
Schaalia turicensis	Anaerococcus vaginalis	0.534160154
Schaalia turicensis	Campylobacter rectus	0.357545919
Schaalia turicensis	Campylobacter showae	0.404000976
Schaalia turicensis	Acinetobacter baumannii	0.357127582
Schaalia turicensis	Fretibacterium fastidiosum	0.371398112
Bifidobacterium adolescentis	Bifidobacterium bifidum	0.646862188
Bifidobacterium adolescentis	Bifidobacterium breve	0.541827238
Bifidobacterium adolescentis	Bifidobacterium catenulatum	0.537769052
Bifidobacterium adolescentis	Bifidobacterium longum	0.717876134
Bifidobacterium adolescentis	Bifidobacterium pseudocatenulatum	0.695573637
Bifidobacterium adolescentis	Prevotella intermedia	-0.429776125
Bifidobacterium adolescentis	Streptococcus gordonii	-0.329180524
Bifidobacterium adolescentis	Megasphaera stantonii	0.419375615
Bifidobacterium adolescentis	Fusobacterium necrophorum	-0.315551694
Bifidobacterium adolescentis	Fusobacterium sp. oral taxon 203	-0.390228463
Bifidobacterium adolescentis	Ralstonia sp. 56D2	0.408303639
Bifidobacterium adolescentis	Sutterella wadsworthensis	0.545141698
Bifidobacterium bifidum	Bifidobacterium breve	0.61710481
Bifidobacterium bifidum	Bifidobacterium catenulatum	0.545241627
Bifidobacterium bifidum	Bifidobacterium longum	0.699063161
Bifidobacterium bifidum	Bifidobacterium pseudocatenulatum	0.608665355
Bifidobacterium bifidum	Cutibacterium acnes	0.301158215
Bifidobacterium bifidum	Phocaeicola coprophilus	0.318680434
Bifidobacterium bifidum	Prevotella intermedia	-0.401410912
Bifidobacterium bifidum	Eubacterium limosum	0.324629937
Bifidobacterium bifidum	Megasphaera stantonii	0.616840738
Bifidobacterium bifidum	Fusobacterium necrophorum	-0.362028874
Bifidobacterium bifidum	Ralstonia sp. 56D2	0.433229564
Bifidobacterium bifidum	Sutterella wadsworthensis	0.536381986
Bifidobacterium breve	Bifidobacterium catenulatum	0.654030322
Bifidobacterium breve	Bifidobacterium longum	0.730255613
Bifidobacterium breve	Bifidobacterium pseudocatenulatum	0.687280464
Bifidobacterium breve	Prevotella intermedia	-0.31181871
Bifidobacterium breve	Streptococcus agalactiae	-0.328189313
Bifidobacterium breve	Streptococcus constellatus	-0.333927111
Bifidobacterium breve	Streptococcus equi	-0.307690289
Bifidobacterium breve	Streptococcus intermedius	-0.355777289
Bifidobacterium breve	Clostridium sp. C1	0.329025502
Bifidobacterium breve	Eubacterium limosum	0.420023579
Bifidobacterium breve	Eubacterium sp. NSJ-61	0.31309501
Bifidobacterium breve	Sellimonas intestinalis	0.315931492
Bifidobacterium breve	Dysosmobacter welbionis	0.309591255
Bifidobacterium breve	Megamonas funiformis	0.357111575
Bifidobacterium breve	Megasphaera stantonii	0.416610592
Bifidobacterium breve	Ralstonia sp. 56D2	0.349077008
Bifidobacterium breve	Sutterella wadsworthensis	0.440857017
Bifidobacterium catenulatum	Bifidobacterium longum	0.711459027
Bifidobacterium catenulatum	Bifidobacterium pseudocatenulatum	0.760772155
Bifidobacterium catenulatum	Bacteroides sp. KGMB10229	0.320125764
Bifidobacterium catenulatum	Prevotella intermedia	-0.3211998
Bifidobacterium catenulatum	Enterococcus avium	0.348003686
Bifidobacterium catenulatum	Eubacterium limosum	0.374459307
Bifidobacterium catenulatum	Romboutsia hominis	-0.316084543
Bifidobacterium catenulatum	Erysipelatoclostridium ramosum	0.326213283
Bifidobacterium catenulatum	Fusobacterium gonidiaformans	-0.332083891
Bifidobacterium catenulatum	Fusobacterium necrophorum	-0.407292036
Bifidobacterium catenulatum	Fusobacterium pseudoperiodonticum	-0.312989564
Bifidobacterium catenulatum	Ralstonia sp. 56D2	0.355254604
Bifidobacterium catenulatum	Sutterella wadsworthensis	0.311248371
Bifidobacterium catenulatum	Enterobacter kobei	0.331042363
Bifidobacterium longum	Bifidobacterium pseudocatenulatum	0.805761924
Bifidobacterium longum	Gordonibacter pamelaeae	0.366732172
Bifidobacterium longum	Bacteroides sp. PHL 2737	-0.366750016
Bifidobacterium longum	Prevotella oris	-0.336008808
Bifidobacterium longum	Eubacterium limosum	0.362151474
Bifidobacterium longum	Dysosmobacter welbionis	0.401580231
Bifidobacterium longum	Oscillibacter sp. NSJ-62	0.372930016
Bifidobacterium longum	Erysipelatoclostridium ramosum	0.376638115
Bifidobacterium longum	Megasphaera stantonii	0.417663987
Bifidobacterium longum	Fusobacterium gonidiaformans	-0.322272933
Bifidobacterium longum	Ralstonia sp. 56D2	0.324661573
Bifidobacterium longum	Sutterella wadsworthensis	0.455015785
Bifidobacterium longum	Campylobacter rectus	0.336043251
Bifidobacterium pseudocatenulatum	Cutibacterium acnes	0.302975171
Bifidobacterium pseudocatenulatum	Bacteroides sp. A1C1	0.426692473
Bifidobacterium pseudocatenulatum	Bacteroides sp. KGMB10229	0.43245355
Bifidobacterium pseudocatenulatum	Phocaeicola salanitronis	0.372507213
Bifidobacterium pseudocatenulatum	Prevotella intermedia	-0.379255555
Bifidobacterium pseudocatenulatum	Prevotella nigrescens	-0.345640023
Bifidobacterium pseudocatenulatum	Prevotella oris	-0.366286074
Bifidobacterium pseudocatenulatum	Enterococcus avium	0.328978713
Bifidobacterium pseudocatenulatum	Lactobacillus iners	-0.300250701
Bifidobacterium pseudocatenulatum	Streptococcus pyogenes	-0.354419015
Bifidobacterium pseudocatenulatum	Streptococcus sp. KS 6	-0.349664776
Bifidobacterium pseudocatenulatum	Eubacterium limosum	0.325490797
Bifidobacterium pseudocatenulatum	Romboutsia hominis	-0.330632502
Bifidobacterium pseudocatenulatum	Erysipelatoclostridium ramosum	0.347235883
Bifidobacterium pseudocatenulatum	Fusobacterium gonidiaformans	-0.323417049
Bifidobacterium pseudocatenulatum	Fusobacterium necrophorum	-0.402925052
Bifidobacterium pseudocatenulatum	Fusobacterium sp. oral taxon 203	-0.3189416
Bifidobacterium pseudocatenulatum	Ralstonia sp. 56D2	0.406249092
Bifidobacterium pseudocatenulatum	Sutterella wadsworthensis	0.376218453
Bifidobacterium pseudocatenulatum	Enterobacter hormaechei	0.308445716
Bifidobacterium pseudocatenulatum	Enterobacter kobei	0.387041718
Bifidobacterium pseudocatenulatum	Enterobacter roggenkampii	0.346559577
Micrococcus luteus	Cutibacterium acnes	0.334386652
Micrococcus luteus	[Clostridium] hylemonae	-0.371862851
Micrococcus luteus	Parvimonas micra	-0.43994469
Micrococcus luteus	Methylorubrum populi	0.362408935
Micrococcus luteus	Pseudomonas balearica	0.338861706
Rothia mucilaginosa	Bacteroides sp. KGMB10229	0.310800401
Rothia mucilaginosa	Porphyromonas gingivalis	-0.321506562
Rothia mucilaginosa	Eubacterium sp. NSJ-61	0.335103852
Rothia mucilaginosa	Coprococcus sp. ART55/1	0.31285126
Rothia mucilaginosa	Ruminococcus bicirculans	0.396112152
Rothia mucilaginosa	Vescimonas coprocola	0.307141604
Rothia mucilaginosa	Phascolarctobacterium sp. Marseille-Q4147	0.3241357
Actinoplanes sp. OR16	Clostridium sp. M62/1	-0.318956167
Actinoplanes sp. OR16	[Clostridium] hylemonae	-0.355600211
Actinoplanes sp. OR16	Roseburia sp. NSJ-69	-0.311647211
Nocardioides sp. S5	Clostridium sp. M62/1	-0.373959193
Nocardioides sp. S5	Dorea longicatena	-0.347113322
Nocardioides sp. S5	[Clostridium] hylemonae	-0.355260575
Nocardioides sp. S5	Roseburia sp. NSJ-69	-0.390698833
Nocardioides sp. S5	Dysosmobacter welbionis	-0.358900498
Nocardioides sp. S5	Oscillibacter sp. NSJ-62	-0.371317375
Nocardioides sp. S5	Vescimonas coprocola	-0.300098342
Nocardioides sp. S5	Acinetobacter gyllenbergii	0.311013451
Nocardioides sp. S5	Acinetobacter nosocomialis	0.320822931
Nocardioides sp. S5	Acinetobacter shaoyimingii	0.321731616
Nocardioides sp. S5	Acinetobacter wuhouensis	0.322478823
Nocardioides sp. S5	Xanthomonas campestris	0.323624661
Nocardioides sp. S5	Hydrogenophilus thermoluteolus	0.318731448
Nocardioides sp. S5	Candida dubliniensis	0.303890717
Nocardioides sp. S5	Yarrowia lipolytica	0.3613064
Nocardioides sp. TF02-7	Porphyromonas asaccharolytica	-0.314407271
Nocardioides sp. TF02-7	Capnocytophaga sputigena	0.30354955
Nocardioides sp. TF02-7	Gemella haemolysans	-0.326565499
Nocardioides sp. TF02-7	Gemella morbillorum	-0.3659476
Nocardioides sp. TF02-7	Streptococcus gallolyticus	-0.362428558
Nocardioides sp. TF02-7	Streptococcus lutetiensis	-0.351464393
Nocardioides sp. TF02-7	Streptococcus pasteurianus	-0.39484349
Nocardioides sp. TF02-7	Clostridium sp. M62/1	-0.336679359
Nocardioides sp. TF02-7	[Clostridium] hylemonae	-0.352699931
Nocardioides sp. TF02-7	Lacrimispora saccharolytica	-0.361830334
Nocardioides sp. TF02-7	Roseburia sp. NSJ-69	-0.361593906
Nocardioides sp. TF02-7	Oscillibacter sp. NSJ-62	-0.334580379
Nocardioides sp. TF02-7	Methylorubrum populi	0.328472433
Nocardioides sp. TF02-7	Halarcobacter bivalviorum	0.37251274
Nocardioides sp. TF02-7	Klebsiella pneumoniae	-0.345086877
Nocardioides sp. TF02-7	Acinetobacter larvae	0.303217011
Nocardioides sp. TF02-7	Acinetobacter shaoyimingii	0.337610051
Nocardioides sp. TF02-7	Xanthomonas campestris	0.356522753
Nocardioides sp. TF02-7	Cercospora beticola	0.301792047
Nocardioides sp. TF02-7	Aspergillus oryzae	0.306145646
Nocardioides sp. TF02-7	Candida dubliniensis	0.332712411
Nocardioides sp. TF02-7	Thermothelomyces thermophilus	0.325548892
Cutibacterium acnes	Eggerthella guodeyinii	-0.305719611
Cutibacterium acnes	Bacteroides luhongzhouii	-0.337121392
Cutibacterium acnes	Bacteroides nordii	-0.35205757
Cutibacterium acnes	Bacteroides sp. CBA7301	-0.324795911
Cutibacterium acnes	Bacteroides sp. M10	-0.338271185
Cutibacterium acnes	Parabacteroides johnsonii	-0.364928387
Cutibacterium acnes	Streptococcus anginosus	-0.335481382
Cutibacterium acnes	Streptococcus constellatus	-0.355246053
Cutibacterium acnes	[Clostridium] scindens	-0.334774063
Cutibacterium acnes	Lachnoclostridium sp. YL32	-0.383446217
Cutibacterium acnes	Flavonifractor plautii	-0.363754849
Cutibacterium acnes	Ruthenibacterium lactatiformans	-0.384574695
Cutibacterium acnes	Filifactor alocis	-0.386735245
Cutibacterium acnes	[Clostridium] innocuum	-0.352011763
Cutibacterium acnes	Fusobacterium gonidiaformans	-0.4446871
Cutibacterium acnes	Fusobacterium necrophorum	-0.39669586
Cutibacterium acnes	Methylorubrum populi	0.491903297
Cutibacterium acnes	Enterobacter kobei	0.316595772
Cutibacterium acnes	Enterobacter roggenkampii	0.317266728
Cutibacterium acnes	Acinetobacter johnsonii	0.305994393
Cutibacterium acnes	Xanthomonas campestris	0.398894186
