node1	node2	cor_value
Methanobrevibacter_A smithii_A	Lachnoclostridium sp. YL32	0.412049338
Methanobrevibacter_A smithii_A	Lacrimispora saccharolytica	0.468819893
Methanobrevibacter_A smithii_A	Roseburia sp. NSJ-69	0.6429056
Methanobrevibacter_A smithii_A	Sellimonas intestinalis	0.449558365
Methanobrevibacter_A smithii_A	Anaerotruncus colihominis	0.468591907
Methanobrevibacter_A smithii_A	Dysosmobacter sp. Marseille-Q4140	0.451380523
Methanobrevibacter_A smithii_A	Dysosmobacter welbionis	0.495115069
Methanobrevibacter_A smithii_A	Flavonifractor plautii	0.627137419
Methanobrevibacter_A smithii_A	Oscillibacter sp. NSJ-62	0.509781786
Methanobrevibacter_A smithii_A	Pusillibacter faecalis	0.432486628
Methanobrevibacter_A smithii_A	Ruminococcus bicirculans	0.51801826
Methanobrevibacter_A smithii_A	Ruthenibacterium lactatiformans	0.413673049
Methanobrevibacter_A smithii_A	Vescimonas coprocola	0.515448795
Methanobrevibacter_A smithii_A	Vescimonas fastidiosa	0.430881972
Methanobrevibacter_A smithii_A	Clostridioides difficile	0.55898291
Methanobrevibacter_A smithii_A	Flintibacter sp. KGMB00164	0.416600751
Methanobrevibacter_A smithii_A	Intestinimonas butyriciproducens	0.483225436
Methanobrevibacter_A smithii_A	[Clostridium] innocuum	0.378999788
Methanobrevibacter_A smithii_A	Faecalitalea cylindroides	0.545954611
Methanobrevibacter_A smithii_A	Longicatena caecimuris	0.468829262
Methanobrevibacter_A smithii_A	Enterobacter sichuanensis	-0.340476654
Methanobrevibacter_A smithii_A	Acinetobacter haemolyticus	-0.335867643
Methanobrevibacter_A smithii_A	Acinetobacter sp. SCLZS86	-0.312715428
Methanobrevibacter_A smithii_A	Acinetobacter sp. SH20PTE14	-0.302061328
Methanobrevibacter_A smithii_A	Acinetobacter ursingii	-0.332715841
Methanobrevibacter_A smithii_A	Acinetobacter wanghuae	-0.310038262
Methanobrevibacter_A smithii_A	Aggregatibacter segnis	-0.341310752
Methanobrevibacter_A smithii_A	Aspergillus fumigatus	-0.34368927
Methanobrevibacter_A smithii_A	Aspergillus oryzae	-0.310067209
Methanobrevibacter_A smithii_A	Yarrowia lipolytica	-0.386151093
Methanobrevibacter_A smithii_A	Fusarium poae	-0.311745768
Methanobrevibacter_A smithii_A	Human betaherpesvirus 5	-0.314130073
Methanobrevibacter smithii	Eggerthella lenta	-0.406610134
Methanobrevibacter smithii	Bacteroides ovatus	-0.310624958
Methanobrevibacter sp. AbM4	Nocardioides sp. S5	0.319904862
Methanobrevibacter sp. AbM4	Eggerthella lenta	-0.312782934
Methanobrevibacter sp. AbM4	Bacteroides fragilis	-0.305795577
Methanobrevibacter sp. AbM4	Clostridium sp. M62/1	-0.331797478
Methanobrevibacter sp. AbM4	Blautia massiliensis	-0.301846419
Methanobrevibacter sp. AbM4	Dorea longicatena	-0.329428406
Methanobrevibacter sp. AbM4	Enterocloster clostridioformis	-0.367286111
Methanobrevibacter sp. AbM4	[Clostridium] hylemonae	-0.323169408
Methanobrevibacter sp. AbM4	[Clostridium] scindens	-0.346424226
Methanobrevibacter sp. AbM4	Roseburia sp. NSJ-69	-0.343381117
Methanobrevibacter sp. AbM4	Dysosmobacter welbionis	-0.315393121
Methanobrevibacter sp. AbM4	Clostridioides difficile	-0.333388696
Methanobrevibacter sp. AbM4	Pseudomonas thivervalensis	0.300630999
Methanobrevibacter sp. AbM4	Human betaherpesvirus 5	0.337725185
Methanobrevibacter sp. AbM4	Human gammaherpesvirus 4	0.317719822
Methanobrevibacter sp. AbM4	Human immunodeficiency virus 1	0.310338034
Methanosphaera sp900322125	Porphyromonas endodontalis	0.347299129
Methanosphaera sp900322125	Porphyromonas gingivalis	0.345545411
Methanosphaera sp900322125	Prevotella intermedia	0.439037823
Methanosphaera sp900322125	Prevotella nigrescens	0.302987164
Methanosphaera sp900322125	Gemella haemolysans	0.426310916
Methanosphaera sp900322125	Gemella morbillorum	0.540689049
Methanosphaera sp900322125	Granulicatella adiacens	0.333571003
Methanosphaera sp900322125	Granulicatella elegans	0.344612807
Methanosphaera sp900322125	Lactobacillus iners	0.32852985
Methanosphaera sp900322125	Limosilactobacillus mucosae	-0.321114727
Methanosphaera sp900322125	Streptococcus agalactiae	0.458463055
Methanosphaera sp900322125	Streptococcus anginosus	0.451006211
Methanosphaera sp900322125	Streptococcus constellatus	0.445051376
Methanosphaera sp900322125	Streptococcus dysgalactiae	0.480244582
Methanosphaera sp900322125	Streptococcus equi	0.632422648
Methanosphaera sp900322125	Streptococcus intermedius	0.435431837
Methanosphaera sp900322125	Streptococcus milleri	0.492894062
Methanosphaera sp900322125	Streptococcus mutans	0.624124647
Methanosphaera sp900322125	Streptococcus pasteurianus	0.354531035
Methanosphaera sp900322125	Streptococcus pyogenes	0.493777675
Methanosphaera sp900322125	Streptococcus sp. KS 6	0.300620601
Methanosphaera sp900322125	Streptococcus sp. NSJ-72	0.415380868
Methanosphaera sp900322125	Streptococcus thermophilus	0.450085599
Methanosphaera sp900322125	Clostridium botulinum	0.330253449
Methanosphaera sp900322125	Mogibacterium pumilum	0.560480255
Methanosphaera sp900322125	Lachnoanaerobaculum umeaense	0.305161125
Methanosphaera sp900322125	Filifactor alocis	0.500702721
Methanosphaera sp900322125	Romboutsia hominis	0.414409653
Methanosphaera sp900322125	Acidaminococcus intestini	-0.307448106
Methanosphaera sp900322125	Dialister pneumosintes	0.465405009
Methanosphaera sp900322125	Parvimonas micra	0.63656262
Methanosphaera sp900322125	Peptoniphilus harei	0.36274952
Methanosphaera sp900322125	Fusobacterium canifelinum	0.479602845
Methanosphaera sp900322125	Fusobacterium hwasookii	0.46139064
Methanosphaera sp900322125	Fusobacterium necrophorum	0.488170689
Methanosphaera sp900322125	Fusobacterium nucleatum	0.550702551
Methanosphaera sp900322125	Fusobacterium periodonticum	0.357778565
Methanosphaera sp900322125	Fusobacterium pseudoperiodonticum	0.433793305
Methanosphaera sp900322125	Fusobacterium sp. oral taxon 203	0.4653327
Methanosphaera sp900322125	Leptotrichia sp. oral taxon 212	0.421690929
Methanosphaera sp900322125	Leptotrichia trevisanii	0.319943601
Methanosphaera sp900322125	Leptotrichia wadei	0.382678868
Methanosphaera sp900322125	Sphingomonas melonis	-0.397941828
Methanosphaera sp900322125	Ralstonia sp. 56D2	-0.320081485
Methanosphaera sp900322125	Treponema denticola	0.305089019
Methanosphaera sp900322125	Faecalibacterium virus Lugh	-0.321949178
Methanosphaera stadtmanae	Coprococcus sp. ART55/1	0.318827544
Actinomyces sp. oral taxon 169	Actinomyces sp. oral taxon 414	0.338891527
Actinomyces sp. oral taxon 169	Prevotella intermedia	-0.371736732
Actinomyces sp. oral taxon 169	Lachnoanaerobaculum umeaense	-0.324093435
Actinomyces sp. oral taxon 169	Paracoccus sp. MA	0.302605875
Actinomyces sp. oral taxon 169	Human betaherpesvirus 7	0.327999548
Actinomyces sp. oral taxon 414	Porphyromonas gingivalis	-0.303473109
Actinomyces sp. oral taxon 414	Prevotella intermedia	-0.38633817
Actinomyces sp. oral taxon 414	Prevotella nigrescens	-0.307549981
Actinomyces sp. oral taxon 414	Lachnoanaerobaculum umeaense	-0.324644587
Actinomyces sp. oral taxon 414	Fusobacterium nucleatum	-0.34540664
Actinomyces sp. oral taxon 414	Lautropia mirabilis	0.318576285
Actinomyces sp. oral taxon 414	Pseudomonas thivervalensis	0.305745405
Actinomyces sp. oral taxon 414	Human betaherpesvirus 5	0.353353644
Actinomyces sp. oral taxon 414	Human betaherpesvirus 7	0.307058807
Actinomyces sp. oral taxon 414	Faecalibacterium virus Brigit	0.30486381
Actinomyces sp. oral taxon 414	Faecalibacterium virus Lugh	0.331949845
Schaalia cardiffensis	Human gammaherpesvirus 4	0.326885754
Schaalia turicensis	Porphyromonas asaccharolytica	0.391359648
Schaalia turicensis	Porphyromonas somerae	0.366367995
Schaalia turicensis	Anaerococcus obesiensis	0.343070412
Schaalia turicensis	Anaerococcus vaginalis	0.338874883
Bifidobacterium adolescentis	Bifidobacterium bifidum	0.534667147
Bifidobacterium adolescentis	Bifidobacterium breve	0.47367262
Bifidobacterium adolescentis	Bifidobacterium catenulatum	0.504075563
Bifidobacterium adolescentis	Bifidobacterium longum	0.627456224
Bifidobacterium adolescentis	Bifidobacterium pseudocatenulatum	0.581094859
Bifidobacterium adolescentis	Prevotella intermedia	-0.359329351
Bifidobacterium adolescentis	Gemella morbillorum	-0.316544311
Bifidobacterium adolescentis	Eubacterium limosum	0.369158952
Bifidobacterium adolescentis	Megasphaera stantonii	0.301595508
Bifidobacterium adolescentis	Sutterella wadsworthensis	0.44966718
Bifidobacterium bifidum	Bifidobacterium breve	0.411685065
Bifidobacterium bifidum	Bifidobacterium catenulatum	0.382230857
Bifidobacterium bifidum	Bifidobacterium longum	0.524257427
Bifidobacterium bifidum	Bifidobacterium pseudocatenulatum	0.439077499
Bifidobacterium bifidum	Prevotella intermedia	-0.382476079
Bifidobacterium bifidum	Gemella morbillorum	-0.302380051
Bifidobacterium bifidum	Limosilactobacillus pontis	0.305211395
Bifidobacterium bifidum	Streptococcus constellatus	-0.303035827
Bifidobacterium bifidum	Megasphaera stantonii	0.474083819
Bifidobacterium bifidum	Fusobacterium necrophorum	-0.380510693
Bifidobacterium bifidum	Ralstonia sp. 56D2	0.338428933
Bifidobacterium bifidum	Sutterella wadsworthensis	0.454618707
Bifidobacterium breve	Bifidobacterium catenulatum	0.502480265
Bifidobacterium breve	Bifidobacterium longum	0.608155592
Bifidobacterium breve	Bifidobacterium pseudocatenulatum	0.589037402
Bifidobacterium breve	Streptococcus constellatus	-0.309975886
Bifidobacterium breve	Streptococcus pyogenes	-0.307343258
Bifidobacterium breve	Eubacterium limosum	0.347810419
Bifidobacterium breve	Sutterella wadsworthensis	0.320511682
Bifidobacterium catenulatum	Bifidobacterium longum	0.578750484
Bifidobacterium catenulatum	Bifidobacterium pseudocatenulatum	0.681044789
Bifidobacterium catenulatum	Prevotella intermedia	-0.31909065
Bifidobacterium catenulatum	Limosilactobacillus mucosae	0.356412867
Bifidobacterium catenulatum	Streptococcus anginosus	-0.331650895
Bifidobacterium catenulatum	Streptococcus intermedius	-0.310626741
Bifidobacterium catenulatum	Eubacterium limosum	0.300875673
Bifidobacterium catenulatum	Fusobacterium necrophorum	-0.335842076
Bifidobacterium catenulatum	Fusobacterium pseudoperiodonticum	-0.334747807
Bifidobacterium catenulatum	Fusobacterium sp. oral taxon 203	-0.321671082
Bifidobacterium catenulatum	Shewanella algae	-0.303553016
Bifidobacterium longum	Bifidobacterium pseudocatenulatum	0.674880918
Bifidobacterium longum	Bacteroides sp. A1C1	0.316109038
Bifidobacterium longum	Bacteroides sp. HF-162	0.329188395
Bifidobacterium longum	Limosilactobacillus mucosae	0.301996944
Bifidobacterium longum	Streptococcus pyogenes	-0.30068165
Bifidobacterium longum	Blautia massiliensis	0.332338447
Bifidobacterium longum	Sutterella wadsworthensis	0.362936226
Bifidobacterium pseudocatenulatum	Bacteroides sp. A1C1	0.38035072
Bifidobacterium pseudocatenulatum	Prevotella intermedia	-0.307713001
Bifidobacterium pseudocatenulatum	Prevotella nigrescens	-0.331262506
Bifidobacterium pseudocatenulatum	Limosilactobacillus mucosae	0.307712738
Bifidobacterium pseudocatenulatum	Streptococcus anginosus	-0.345264174
Bifidobacterium pseudocatenulatum	Streptococcus constellatus	-0.336328762
Bifidobacterium pseudocatenulatum	Streptococcus cristatus	-0.311670501
Bifidobacterium pseudocatenulatum	Streptococcus intermedius	-0.348378651
Bifidobacterium pseudocatenulatum	Streptococcus milleri	-0.337692543
Bifidobacterium pseudocatenulatum	Streptococcus periodonticum	-0.347124065
Bifidobacterium pseudocatenulatum	Streptococcus pyogenes	-0.364366092
Bifidobacterium pseudocatenulatum	Streptococcus sp. KS 6	-0.349355931
Bifidobacterium pseudocatenulatum	Streptococcus sp. NSJ-72	-0.346099571
Bifidobacterium pseudocatenulatum	Eubacterium limosum	0.302513764
Bifidobacterium pseudocatenulatum	Blautia massiliensis	0.319777088
Bifidobacterium pseudocatenulatum	Fusobacterium necrophorum	-0.357896366
Bifidobacterium pseudocatenulatum	Fusobacterium sp. oral taxon 203	-0.343285083
Bifidobacterium pseudocatenulatum	Leptotrichia sp. oral taxon 212	-0.359387569
Bifidobacterium pseudocatenulatum	Shewanella algae	-0.315682021
Micrococcus luteus	Parvimonas micra	-0.348924838
Micrococcus luteus	Paracoccus denitrificans	0.309461149
Rothia mucilaginosa	Porphyromonas gingivalis	-0.333498903
Rothia mucilaginosa	Streptococcus sp. LPB0220	0.305669006
Rothia mucilaginosa	Faecalibacterium duncaniae	0.354651024
Rothia mucilaginosa	Faecalibacterium virus Lugh	0.309318646
Actinoplanes sp. OR16	Nocardioides sp. S5	0.309836804
Actinoplanes sp. OR16	Nocardioides sp. TF02-7	0.356775362
Actinoplanes sp. OR16	Eggerthella lenta	-0.339573711
Actinoplanes sp. OR16	Bacteroides zhangwenhongii	-0.30215679
Actinoplanes sp. OR16	Clostridium sp. M62/1	-0.348805056
Actinoplanes sp. OR16	Enterocloster clostridioformis	-0.333153708
Actinoplanes sp. OR16	[Clostridium] hylemonae	-0.332695919
Actinoplanes sp. OR16	Lacrimispora saccharolytica	-0.326014519
Actinoplanes sp. OR16	Clostridioides difficile	-0.357077481
Actinoplanes sp. OR16	Pseudomonas thivervalensis	0.328651191
Actinoplanes sp. OR16	Human betaherpesvirus 5	0.32861496
Actinoplanes sp. OR16	Human betaherpesvirus 7	0.327989164
Actinoplanes sp. OR16	Human immunodeficiency virus 1	0.305300928
Nocardioides sp. S5	Nocardioides sp. TF02-7	0.39429321
Nocardioides sp. S5	Eggerthella lenta	-0.355050733
Nocardioides sp. S5	Prevotella intermedia	-0.319973728
Nocardioides sp. S5	Clostridium sp. M62/1	-0.355287876
Nocardioides sp. S5	Dorea longicatena	-0.311608824
Nocardioides sp. S5	Enterocloster clostridioformis	-0.343973747
Nocardioides sp. S5	Lachnoanaerobaculum umeaense	-0.354778284
Nocardioides sp. S5	[Clostridium] hylemonae	-0.342830624
Nocardioides sp. S5	[Clostridium] scindens	-0.318213917
Nocardioides sp. S5	Lachnoclostridium sp. YL32	-0.342187631
Nocardioides sp. S5	Lacrimispora saccharolytica	-0.322401184
Nocardioides sp. S5	Roseburia sp. NSJ-69	-0.309221758
Nocardioides sp. S5	Dysosmobacter welbionis	-0.32815478
Nocardioides sp. S5	Flavonifractor plautii	-0.31804817
Nocardioides sp. S5	Oscillibacter sp. NSJ-62	-0.304040055
Nocardioides sp. S5	Clostridioides difficile	-0.392964429
Nocardioides sp. S5	Fusobacterium nucleatum	-0.32764614
Nocardioides sp. S5	Ralstonia sp. 56D2	0.321451043
Nocardioides sp. S5	Halarcobacter bivalviorum	0.309561049
Nocardioides sp. S5	Acinetobacter piscicola	0.31833069
Nocardioides sp. S5	Acinetobacter seifertii	0.304633006
Nocardioides sp. S5	Acinetobacter shaoyimingii	0.347664744
Nocardioides sp. S5	Acinetobacter sp. ACNIH2	0.313407768
Nocardioides sp. S5	Acinetobacter sp. C16S1	0.357408102
Nocardioides sp. S5	Acinetobacter sp. Marseille-Q1620	0.312958536
Nocardioides sp. S5	Acinetobacter sp. SCLZS86	0.344279907
Nocardioides sp. S5	Acinetobacter sp. TTH0-4	0.30087711
Nocardioides sp. S5	Acinetobacter towneri	0.310776764
Nocardioides sp. S5	Acinetobacter venetianus	0.31060448
Nocardioides sp. S5	Acinetobacter wanghuae	0.336472929
Nocardioides sp. S5	Pseudomonas thivervalensis	0.378546562
Nocardioides sp. S5	Xanthomonas campestris	0.308085964
Nocardioides sp. S5	Hydrogenophilus thermoluteolus	0.349748205
Nocardioides sp. S5	Aspergillus oryzae	0.345062046
Nocardioides sp. S5	Thermothelomyces thermophilus	0.315175245
Nocardioides sp. S5	Human betaherpesvirus 5	0.364479088
Nocardioides sp. S5	Human gammaherpesvirus 4	0.347706709
Nocardioides sp. S5	Human betaherpesvirus 7	0.354597197
Nocardioides sp. S5	Human immunodeficiency virus 1	0.39139269
Nocardioides sp. TF02-7	Eggerthella lenta	-0.305715318
Nocardioides sp. TF02-7	Bacteroides salyersiae	-0.339249511
Nocardioides sp. TF02-7	Algibacter sp. L1A34	0.317427364
Nocardioides sp. TF02-7	Gemella morbillorum	-0.30814762
Nocardioides sp. TF02-7	Clostridium sp. M62/1	-0.413745862
Nocardioides sp. TF02-7	Mogibacterium pumilum	-0.31773098
Nocardioides sp. TF02-7	Blautia hansenii	-0.319381101
Nocardioides sp. TF02-7	Enterocloster clostridioformis	-0.411656932
Nocardioides sp. TF02-7	Lachnoanaerobaculum umeaense	-0.408737912
Nocardioides sp. TF02-7	[Clostridium] hylemonae	-0.411118266
Nocardioides sp. TF02-7	[Clostridium] scindens	-0.356608873
Nocardioides sp. TF02-7	Lachnoclostridium sp. YL32	-0.361485037
Nocardioides sp. TF02-7	Lacrimispora saccharolytica	-0.423699213
Nocardioides sp. TF02-7	Roseburia sp. NSJ-69	-0.317014688
Nocardioides sp. TF02-7	Dysosmobacter welbionis	-0.388549406
Nocardioides sp. TF02-7	Flavonifractor plautii	-0.367659443
Nocardioides sp. TF02-7	Oscillibacter sp. NSJ-62	-0.35403748
Nocardioides sp. TF02-7	Pusillibacter faecalis	-0.31397489
Nocardioides sp. TF02-7	Clostridioides difficile	-0.451500613
Nocardioides sp. TF02-7	[Clostridium] innocuum	-0.365643062
Nocardioides sp. TF02-7	Veillonella sp. S12025-13	0.318191118
Nocardioides sp. TF02-7	Fusobacterium necrophorum	-0.305880394
Nocardioides sp. TF02-7	Paracoccus kondratievae	0.352614051
Nocardioides sp. TF02-7	Lautropia mirabilis	0.333681752
Nocardioides sp. TF02-7	Ralstonia sp. 56D2	0.360594407
Nocardioides sp. TF02-7	Comamonas aquatica	0.343020107
Nocardioides sp. TF02-7	Halarcobacter bivalviorum	0.361658958
Nocardioides sp. TF02-7	Acinetobacter defluvii	0.302130345
Nocardioides sp. TF02-7	Acinetobacter larvae	0.33365383
Nocardioides sp. TF02-7	Acinetobacter nosocomialis	0.315755617
Nocardioides sp. TF02-7	Acinetobacter radioresistens	0.314763975
Nocardioides sp. TF02-7	Acinetobacter seifertii	0.35292756
Nocardioides sp. TF02-7	Acinetobacter shaoyimingii	0.340681121
Nocardioides sp. TF02-7	Acinetobacter sp. 10FS3-1	0.313120798
Nocardioides sp. TF02-7	Acinetobacter sp. ACNIH2	0.346957465
Nocardioides sp. TF02-7	Acinetobacter sp. C16S1	0.350345201
Nocardioides sp. TF02-7	Acinetobacter sp. CS-2	0.311953028
Nocardioides sp. TF02-7	Acinetobacter sp. SCLZS86	0.381674424
Nocardioides sp. TF02-7	Acinetobacter sp. SH20PTE14	0.312719594
Nocardioides sp. TF02-7	Acinetobacter sp. TTH0-4	0.317773334
Nocardioides sp. TF02-7	Acinetobacter towneri	0.310770123
Nocardioides sp. TF02-7	Acinetobacter venetianus	0.309961832
Nocardioides sp. TF02-7	Acinetobacter wanghuae	0.325357452
Nocardioides sp. TF02-7	Pseudomonas thivervalensis	0.395390949
Nocardioides sp. TF02-7	Xanthomonas campestris	0.339267821
Nocardioides sp. TF02-7	Hydrogenophilus thermoluteolus	0.337855223
Nocardioides sp. TF02-7	Aspergillus fumigatus	0.334924771
Nocardioides sp. TF02-7	Aspergillus oryzae	0.386186066
Nocardioides sp. TF02-7	Candida dubliniensis	0.325688083
Nocardioides sp. TF02-7	Yarrowia lipolytica	0.355359961
Nocardioides sp. TF02-7	Fusarium poae	0.312477003
Nocardioides sp. TF02-7	Thermothelomyces thermophilus	0.370197651
Nocardioides sp. TF02-7	Human betaherpesvirus 5	0.353138591
Nocardioides sp. TF02-7	Human gammaherpesvirus 4	0.345741738
Nocardioides sp. TF02-7	Human betaherpesvirus 7	0.429040589
Nocardioides sp. TF02-7	Human immunodeficiency virus 1	0.3597544
Cutibacterium acnes	Bacteroides nordii	-0.326857979
Cutibacterium acnes	Staphylococcus epidermidis	0.31554253
Cutibacterium acnes	Mogibacterium pumilum	-0.303438643
Cutibacterium acnes	Lachnoclostridium sp. YL32	-0.316291403
Cutibacterium acnes	Fusobacterium necrophorum	-0.349851648
Cutibacterium acnes	Methylorubrum populi	0.477633268
Cutibacterium acnes	Paracoccus denitrificans	0.42717317
Cutibacterium acnes	Paracoccus pantotrophus	0.414111447
Cutibacterium acnes	Sphingomonas melonis	0.314768712
Cutibacterium acnes	Sphingomonas paucimobilis	0.402729944
Cutibacterium acnes	Ralstonia sp. 56D2	0.322653286
Cutibacterium acnes	Acidovorax sp. 1608163	0.301340827
Cutibacterium acnes	Acidovorax sp. KKS102	0.328174433
Cutibacterium acnes	Diaphorobacter sp. MNS-0	0.347794581
Cutibacterium acnes	Pseudomonas aeruginosa	0.377132424
Cutibacterium acnes	Pseudomonas balearica	0.347153716
Cutibacterium acnes	Pseudoxanthomonas suwonensis	0.310349475
Cutibacterium acnes	Xanthomonas campestris	0.345474098
Lancefieldella parvula	Mogibacterium diversum	0.327185204
Collinsella aerofaciens	Phocaeicola coprophilus	0.395044172
Collinsella aerofaciens	Phocaeicola vulgatus	0.46751501
Collinsella aerofaciens	Eubacterium sp. MSJ-33	0.33337823
Collinsella aerofaciens	Blautia hansenii	0.418263596
Collinsella aerofaciens	Blautia massiliensis	0.476226349
Collinsella aerofaciens	Blautia producta	0.363114643
Collinsella aerofaciens	Coprococcus sp. ART55/1	0.447579998
Collinsella aerofaciens	Dorea longicatena	0.584158112
Collinsella aerofaciens	Lachnoanaerobaculum umeaense	0.314764735
Collinsella aerofaciens	[Clostridium] hylemonae	0.392675976
Collinsella aerofaciens	[Clostridium] scindens	0.425962416
Collinsella aerofaciens	Roseburia sp. NSJ-69	0.405787872
Collinsella aerofaciens	Clostridioides difficile	0.334346552
Collinsella aerofaciens	Faecalitalea cylindroides	0.3362275
Collinsella aerofaciens	Halarcobacter bivalviorum	-0.337047381
Collinsella aerofaciens	Shewanella algae	-0.324201176
Collinsella aerofaciens	Aggregatibacter segnis	-0.316106349
Collinsella aerofaciens	Human betaherpesvirus 6B	-0.308921407
Collinsella stercoris	Anaerotruncus colihominis	0.310866831
Eggerthella guodeyinii	Eggerthella lenta	0.357301031
Eggerthella guodeyinii	Gordonibacter pamelaeae	0.358358834
Eggerthella guodeyinii	Bacteroides luhongzhouii	0.352987371
Eggerthella guodeyinii	Bacteroides sp. M10	0.334659423
Eggerthella guodeyinii	Enterococcus avium	0.33961684
Eggerthella guodeyinii	Lachnoclostridium sp. YL32	0.374627071
Eggerthella guodeyinii	Flavonifractor plautii	0.341731272
Eggerthella guodeyinii	Ruthenibacterium lactatiformans	0.392801614
Eggerthella guodeyinii	[Clostridium] innocuum	0.371254713
Eggerthella lenta	Gordonibacter pamelaeae	0.369155311
Eggerthella lenta	Bacteroides fragilis	0.320146133
Eggerthella lenta	Bacteroides luhongzhouii	0.332423805
Eggerthella lenta	Bacteroides ovatus	0.414984215
Eggerthella lenta	Bacteroides sp. HF-162	0.320245502
Eggerthella lenta	Bacteroides sp. M10	0.33133096
Eggerthella lenta	Bacteroides xylanisolvens	0.449711404
Eggerthella lenta	Bacteroides zhangwenhongii	0.355823632
Eggerthella lenta	Algibacter sp. L1A34	-0.307388183
Eggerthella lenta	Clostridium sp. M62/1	0.489880657
