node1	node2	cor_value
Methanobrevibacter sp. AbM4	Kluyveromyces marxianus	0.314547397
Methanobrevibacter sp. AbM4	Human gammaherpesvirus 4	0.325486046
Methanosphaera sp900322125	Prevotella intermedia	0.30910734
Methanosphaera sp900322125	Parabacteroides johnsonii	-0.32928614
Methanosphaera sp900322125	Gemella morbillorum	0.409006551
Methanosphaera sp900322125	Granulicatella elegans	0.326020691
Methanosphaera sp900322125	Streptococcus agalactiae	0.331761582
Methanosphaera sp900322125	Streptococcus anginosus	0.352861977
Methanosphaera sp900322125	Streptococcus constellatus	0.421968432
Methanosphaera sp900322125	Streptococcus dysgalactiae	0.437316344
Methanosphaera sp900322125	Streptococcus equi	0.51727531
Methanosphaera sp900322125	Streptococcus intermedius	0.408160116
Methanosphaera sp900322125	Streptococcus milleri	0.351638316
Methanosphaera sp900322125	Streptococcus mutans	0.538102384
Methanosphaera sp900322125	Streptococcus pyogenes	0.472508622
Methanosphaera sp900322125	Streptococcus sp. NSJ-72	0.383876335
Methanosphaera sp900322125	Streptococcus thermophilus	0.418709932
Methanosphaera sp900322125	Mogibacterium pumilum	0.525737429
Methanosphaera sp900322125	Filifactor alocis	0.452255667
Methanosphaera sp900322125	Romboutsia hominis	0.346561009
Methanosphaera sp900322125	Dialister pneumosintes	0.303987577
Methanosphaera sp900322125	Parvimonas micra	0.519674087
Methanosphaera sp900322125	Peptoniphilus harei	0.322916833
Methanosphaera sp900322125	Fusobacterium hwasookii	0.41138124
Methanosphaera sp900322125	Fusobacterium necrophorum	0.382623274
Methanosphaera sp900322125	Fusobacterium nucleatum	0.430199337
Methanosphaera sp900322125	Fusobacterium pseudoperiodonticum	0.301047727
Methanosphaera sp900322125	Leptotrichia sp. oral taxon 212	0.311883187
Methanosphaera sp900322125	Treponema denticola	0.328511779
Methanosphaera stadtmanae	Flintibacter sp. KGMB00164	0.335211338
Schaalia turicensis	Collinsella aerofaciens	-0.317873696
Schaalia turicensis	Porphyromonas asaccharolytica	0.404183944
Schaalia turicensis	Porphyromonas somerae	0.403672757
Schaalia turicensis	Clostridium botulinum	-0.3593469
Schaalia turicensis	Blautia hansenii	-0.303273865
Schaalia turicensis	Blautia massiliensis	-0.342877752
Schaalia turicensis	Blautia producta	-0.364061044
Schaalia turicensis	Coprococcus sp. ART55/1	-0.337895613
Schaalia turicensis	Dorea longicatena	-0.412023573
Schaalia turicensis	[Clostridium] hylemonae	-0.34920004
Schaalia turicensis	[Clostridium] scindens	-0.322869062
Schaalia turicensis	Clostridioides difficile	-0.320347857
Schaalia turicensis	Amedibacterium intestinale	-0.342284269
Schaalia turicensis	Faecalitalea cylindroides	-0.33995132
Schaalia turicensis	Longicatena caecimuris	-0.332879631
Bifidobacterium adolescentis	Bifidobacterium bifidum	0.553459703
Bifidobacterium adolescentis	Bifidobacterium breve	0.477103798
Bifidobacterium adolescentis	Bifidobacterium catenulatum	0.576052158
Bifidobacterium adolescentis	Bifidobacterium longum	0.624708629
Bifidobacterium adolescentis	Bifidobacterium pseudocatenulatum	0.609031847
Bifidobacterium adolescentis	Porphyromonas gingivalis	-0.308243511
Bifidobacterium adolescentis	Prevotella intermedia	-0.394204568
Bifidobacterium adolescentis	Gemella morbillorum	-0.389338865
Bifidobacterium adolescentis	Eubacterium limosum	0.382389421
Bifidobacterium adolescentis	Megasphaera stantonii	0.406346186
Bifidobacterium adolescentis	Sutterella wadsworthensis	0.340244149
Bifidobacterium bifidum	Bifidobacterium breve	0.446369708
Bifidobacterium bifidum	Bifidobacterium catenulatum	0.518954416
Bifidobacterium bifidum	Bifidobacterium longum	0.596089778
Bifidobacterium bifidum	Bifidobacterium pseudocatenulatum	0.512806249
Bifidobacterium bifidum	Eubacterium limosum	0.361008966
Bifidobacterium bifidum	Megasphaera stantonii	0.471692199
Bifidobacterium breve	Bifidobacterium catenulatum	0.534633729
Bifidobacterium breve	Bifidobacterium longum	0.658030123
Bifidobacterium breve	Bifidobacterium pseudocatenulatum	0.564569183
Bifidobacterium breve	Bacteroides cellulosilyticus	0.304899475
Bifidobacterium breve	Limosilactobacillus mucosae	0.307763722
Bifidobacterium breve	Eubacterium limosum	0.411083558
Bifidobacterium breve	[Clostridium] innocuum	0.357624609
Bifidobacterium breve	Megasphaera stantonii	0.327158986
Bifidobacterium breve	Fusobacterium hwasookii	-0.317244926
Bifidobacterium breve	Fusobacterium pseudoperiodonticum	-0.303821145
Bifidobacterium catenulatum	Bifidobacterium longum	0.620472731
Bifidobacterium catenulatum	Bifidobacterium pseudocatenulatum	0.7333081
Bifidobacterium catenulatum	Gemella morbillorum	-0.307644065
Bifidobacterium catenulatum	Limosilactobacillus mucosae	0.456639574
Bifidobacterium catenulatum	Eubacterium limosum	0.373370111
Bifidobacterium catenulatum	[Clostridium] innocuum	0.300343752
Bifidobacterium catenulatum	Megasphaera stantonii	0.33220551
Bifidobacterium catenulatum	Fusobacterium pseudoperiodonticum	-0.305619648
Bifidobacterium longum	Bifidobacterium pseudocatenulatum	0.690459963
Bifidobacterium longum	Bacteroides ovatus	0.421052485
Bifidobacterium longum	Bacteroides sp. M10	0.350388888
Bifidobacterium longum	Bacteroides xylanisolvens	0.396313971
Bifidobacterium longum	Limosilactobacillus mucosae	0.321866068
Bifidobacterium longum	Eubacterium limosum	0.341915131
Bifidobacterium longum	Anaerostipes caccae	0.356870175
Bifidobacterium longum	Pusillibacter faecalis	0.308359485
Bifidobacterium longum	Amedibacterium intestinale	0.301586125
Bifidobacterium longum	[Clostridium] innocuum	0.474929318
Bifidobacterium longum	Erysipelatoclostridium ramosum	0.326571652
Bifidobacterium longum	Megasphaera stantonii	0.367834599
Bifidobacterium longum	Human betaherpesvirus 7	-0.312339029
Bifidobacterium pseudocatenulatum	Porphyromonas gingivalis	-0.315058041
Bifidobacterium pseudocatenulatum	Prevotella intermedia	-0.378096165
Bifidobacterium pseudocatenulatum	Prevotella nigrescens	-0.344379199
Bifidobacterium pseudocatenulatum	Limosilactobacillus mucosae	0.405240787
Bifidobacterium pseudocatenulatum	Streptococcus milleri	-0.332407533
Bifidobacterium pseudocatenulatum	Eubacterium limosum	0.343838915
Bifidobacterium pseudocatenulatum	[Clostridium] innocuum	0.336643711
Bifidobacterium pseudocatenulatum	Erysipelatoclostridium ramosum	0.354989311
Bifidobacterium pseudocatenulatum	Dialister pneumosintes	-0.312181413
Bifidobacterium pseudocatenulatum	Megasphaera stantonii	0.304173659
Bifidobacterium pseudocatenulatum	Parvimonas micra	-0.327293779
Bifidobacterium pseudocatenulatum	Fusobacterium hwasookii	-0.342488762
Bifidobacterium pseudocatenulatum	Faecalibacterium virus Lugh	0.300060839
Micrococcus luteus	Blautia massiliensis	-0.334861595
Micrococcus luteus	[Clostridium] scindens	-0.332301187
Rothia mucilaginosa	Collinsella aerofaciens	0.348227718
Rothia mucilaginosa	Streptococcus ilei	0.317501989
Rothia mucilaginosa	Faecalibacterium duncaniae	0.374381211
Nocardioides sp. S5	Clostridium sp. M62/1	-0.361405563
Nocardioides sp. S5	Blautia hansenii	-0.323196282
Nocardioides sp. S5	Blautia massiliensis	-0.328960012
Nocardioides sp. S5	Blautia producta	-0.328496161
Nocardioides sp. S5	Enterocloster clostridioformis	-0.325127505
Nocardioides sp. S5	[Clostridium] hylemonae	-0.3380971
Nocardioides sp. S5	[Clostridium] scindens	-0.374237127
Nocardioides sp. S5	Lachnoclostridium sp. YL32	-0.317228012
Nocardioides sp. S5	Lacrimispora saccharolytica	-0.316681122
Nocardioides sp. S5	Dysosmobacter welbionis	-0.354190543
Nocardioides sp. S5	Flavonifractor plautii	-0.314594517
Nocardioides sp. S5	Oscillibacter sp. NSJ-62	-0.303595625
Nocardioides sp. S5	Clostridioides difficile	-0.361609946
Nocardioides sp. S5	Acinetobacter sp. C16S1	0.301504198
Nocardioides sp. TF02-7	Collinsella aerofaciens	-0.32231437
Nocardioides sp. TF02-7	Limosilactobacillus pontis	0.351529591
Nocardioides sp. TF02-7	Streptococcus agalactiae	-0.338939775
Nocardioides sp. TF02-7	Streptococcus dysgalactiae	-0.323747015
Nocardioides sp. TF02-7	Clostridium sp. M62/1	-0.435371322
Nocardioides sp. TF02-7	Eubacterium sp. MSJ-33	-0.334804525
Nocardioides sp. TF02-7	Eubacterium sp. NSJ-61	-0.350908341
Nocardioides sp. TF02-7	Anaerostipes caccae	-0.327018766
Nocardioides sp. TF02-7	Blautia hansenii	-0.401110956
Nocardioides sp. TF02-7	Blautia massiliensis	-0.440461946
Nocardioides sp. TF02-7	Blautia producta	-0.381016859
Nocardioides sp. TF02-7	Coprococcus sp. ART55/1	-0.32903051
Nocardioides sp. TF02-7	Dorea longicatena	-0.406025019
Nocardioides sp. TF02-7	Enterocloster clostridioformis	-0.371191428
Nocardioides sp. TF02-7	Lachnoanaerobaculum umeaense	-0.328248116
Nocardioides sp. TF02-7	[Clostridium] hylemonae	-0.429532617
Nocardioides sp. TF02-7	[Clostridium] scindens	-0.446936558
Nocardioides sp. TF02-7	Lachnoclostridium sp. YL32	-0.329747205
Nocardioides sp. TF02-7	Lacrimispora saccharolytica	-0.430843103
Nocardioides sp. TF02-7	Roseburia sp. NSJ-69	-0.400357032
Nocardioides sp. TF02-7	Anaerotruncus colihominis	-0.31095235
Nocardioides sp. TF02-7	Dysosmobacter sp. Marseille-Q4140	-0.37722063
Nocardioides sp. TF02-7	Dysosmobacter welbionis	-0.415075695
Nocardioides sp. TF02-7	Flavonifractor plautii	-0.347454678
Nocardioides sp. TF02-7	Oscillibacter sp. NSJ-62	-0.447256411
Nocardioides sp. TF02-7	Pusillibacter faecalis	-0.367588247
Nocardioides sp. TF02-7	Ruminococcus bicirculans	-0.308638903
Nocardioides sp. TF02-7	Vescimonas coprocola	-0.363285983
Nocardioides sp. TF02-7	Vescimonas fastidiosa	-0.333115498
Nocardioides sp. TF02-7	Clostridioides difficile	-0.373338744
Nocardioides sp. TF02-7	Flintibacter sp. KGMB00164	-0.336757265
Nocardioides sp. TF02-7	Intestinimonas butyriciproducens	-0.31307395
Nocardioides sp. TF02-7	[Clostridium] innocuum	-0.306438337
Nocardioides sp. TF02-7	Longicatena caecimuris	-0.360340027
Nocardioides sp. TF02-7	Sphingomonas melonis	0.387274873
Nocardioides sp. TF02-7	Sphingomonas paucimobilis	0.337844446
Nocardioides sp. TF02-7	Sphingomonas sp. NIC1	0.381278844
Nocardioides sp. TF02-7	Halarcobacter bivalviorum	0.392908937
Nocardioides sp. TF02-7	Enterobacter cancerogenus	0.331313305
Nocardioides sp. TF02-7	Acinetobacter gyllenbergii	0.309761918
Nocardioides sp. TF02-7	Acinetobacter lanii	0.351497981
Nocardioides sp. TF02-7	Acinetobacter larvae	0.361616118
Nocardioides sp. TF02-7	Acinetobacter shaoyimingii	0.331656242
Nocardioides sp. TF02-7	Acinetobacter sp. 10FS3-1	0.338635397
Nocardioides sp. TF02-7	Acinetobacter sp. ACNIH2	0.36512021
Nocardioides sp. TF02-7	Acinetobacter sp. C16S1	0.319099181
Nocardioides sp. TF02-7	Acinetobacter sp. CS-2	0.33080285
Nocardioides sp. TF02-7	Acinetobacter sp. Marseille-Q1620	0.306345151
Nocardioides sp. TF02-7	Acinetobacter sp. SCLZS86	0.367307654
Nocardioides sp. TF02-7	Acinetobacter sp. SH20PTE14	0.300246414
Nocardioides sp. TF02-7	Acinetobacter sp. TGL-Y2	0.332407503
Nocardioides sp. TF02-7	Acinetobacter sp. TTH0-4	0.343124631
Nocardioides sp. TF02-7	Acinetobacter towneri	0.338531281
Nocardioides sp. TF02-7	Acinetobacter ursingii	0.360288782
Nocardioides sp. TF02-7	Acinetobacter venetianus	0.355207313
Nocardioides sp. TF02-7	Acinetobacter wanghuae	0.325245068
Nocardioides sp. TF02-7	Pseudomonas thivervalensis	0.38256912
Nocardioides sp. TF02-7	Pseudoxanthomonas suwonensis	0.324381451
Nocardioides sp. TF02-7	Xanthomonas campestris	0.364365461
Nocardioides sp. TF02-7	Hydrogenophilus thermoluteolus	0.335892671
Nocardioides sp. TF02-7	Aspergillus fumigatus	0.333523716
Nocardioides sp. TF02-7	Aspergillus oryzae	0.352506043
Nocardioides sp. TF02-7	Candida dubliniensis	0.317913664
Nocardioides sp. TF02-7	Yarrowia lipolytica	0.313514459
Nocardioides sp. TF02-7	Kluyveromyces marxianus	0.309551782
Nocardioides sp. TF02-7	[Candida] glabrata	0.308377917
Nocardioides sp. TF02-7	Human gammaherpesvirus 4	0.399670683
Nocardioides sp. TF02-7	Human immunodeficiency virus 1	0.360051262
Cutibacterium acnes	Bacteroides cellulosilyticus	-0.300429095
Cutibacterium acnes	Bacteroides fragilis	-0.325970089
Cutibacterium acnes	Bacteroides zhangwenhongii	-0.313133845
Cutibacterium acnes	Phocaeicola salanitronis	-0.324243163
Cutibacterium acnes	Alistipes finegoldii	-0.307560805
Cutibacterium acnes	Alistipes onderdonkii	-0.339310572
Cutibacterium acnes	Methylorubrum populi	0.358065413
Cutibacterium acnes	Paracoccus denitrificans	0.483840747
Cutibacterium acnes	Paracoccus kondratievae	0.348685151
Cutibacterium acnes	Paracoccus pantotrophus	0.494481718
Cutibacterium acnes	Paracoccus sp. MA	0.430796318
Cutibacterium acnes	Sphingomonas paucimobilis	0.32275499
Cutibacterium acnes	Acidovorax sp. 1608163	0.317939
Cutibacterium acnes	Alicycliphilus denitrificans	0.422120205
Cutibacterium acnes	Comamonas aquatica	0.389126668
Cutibacterium acnes	Diaphorobacter sp. JS3050	0.479023324
Cutibacterium acnes	Diaphorobacter sp. MNS-0	0.460654428
Cutibacterium acnes	Enterobacter roggenkampii	0.314422268
Cutibacterium acnes	Acinetobacter johnsonii	0.455862585
Cutibacterium acnes	Pseudomonas aeruginosa	0.430446622
Cutibacterium acnes	Pseudomonas balearica	0.391732207
Cutibacterium acnes	Pseudoxanthomonas suwonensis	0.300352129
Cutibacterium acnes	Xanthomonas campestris	0.392686732
Collinsella aerofaciens	Phocaeicola vulgatus	0.354213846
Collinsella aerofaciens	Clostridium botulinum	0.326761876
Collinsella aerofaciens	Clostridium sp. M62/1	0.323442665
Collinsella aerofaciens	Blautia hansenii	0.416019331
Collinsella aerofaciens	Blautia massiliensis	0.538820683
Collinsella aerofaciens	Blautia producta	0.492130902
Collinsella aerofaciens	Coprococcus sp. ART55/1	0.351617301
Collinsella aerofaciens	Dorea longicatena	0.496210695
Collinsella aerofaciens	Lachnoanaerobaculum umeaense	0.312111122
Collinsella aerofaciens	[Clostridium] hylemonae	0.364443536
Collinsella aerofaciens	[Clostridium] scindens	0.368643581
Collinsella aerofaciens	Lacrimispora saccharolytica	0.312061446
Collinsella aerofaciens	Roseburia sp. NSJ-69	0.440707897
Collinsella aerofaciens	Dysosmobacter sp. Marseille-Q4140	0.328630256
Collinsella aerofaciens	Vescimonas coprocola	0.341560779
Collinsella aerofaciens	Clostridioides difficile	0.391765904
Collinsella aerofaciens	Intestinimonas butyriciproducens	0.302385219
Collinsella aerofaciens	Amedibacterium intestinale	0.314377588
Collinsella aerofaciens	Longicatena caecimuris	0.379091393
Collinsella aerofaciens	Shewanella algae	-0.31504484
Collinsella aerofaciens	Human gammaherpesvirus 4	-0.312025842
Collinsella aerofaciens	Human betaherpesvirus 7	-0.360624075
Collinsella stercoris	Bacteroides sp. KGMB10229	-0.314764535
Collinsella stercoris	Lachnoanaerobaculum umeaense	0.32122591
Collinsella stercoris	Sellimonas intestinalis	0.369024071
Collinsella stercoris	Faecalibacterium duncaniae	0.340140475
Collinsella stercoris	Faecalibacterium virus Lugh	0.312942523
Eggerthella guodeyinii	Eggerthella lenta	0.475935168
Eggerthella guodeyinii	Gordonibacter pamelaeae	0.399256379
Eggerthella guodeyinii	Enterococcus avium	0.327205097
Eggerthella guodeyinii	Streptococcus pyogenes	0.346484568
Eggerthella guodeyinii	[Clostridium] scindens	0.310376269
Eggerthella guodeyinii	Ruthenibacterium lactatiformans	0.384911199
Eggerthella guodeyinii	[Clostridium] innocuum	0.345503316
Eggerthella lenta	Gordonibacter pamelaeae	0.487879793
Eggerthella lenta	Bacteroides fragilis	0.301060901
Eggerthella lenta	Paucilactobacillus hokkaidonensis	-0.306146276
Eggerthella lenta	Streptococcus anginosus	0.384383963
Eggerthella lenta	Streptococcus equi	0.333955782
Eggerthella lenta	Streptococcus pyogenes	0.321908388
Eggerthella lenta	Streptococcus thermophilus	0.306735132
Eggerthella lenta	Clostridium botulinum	0.359876339
Eggerthella lenta	Clostridium sp. M62/1	0.477338745
